x;y;datetime;smd50upveg;distroad;elevation;day
699480,7503;7225310,691;2010-08-06 04:17;Mire;111,8033981;285;6
699493,4338;7225290,312;2010-08-06 04:19;Mire;111,8033981;243;6
699485,4896;7225291,64;2010-08-06 04:21;Mire;111,8033981;272;6
699474,3433;7225293,869;2010-08-06 04:23;Mire;100;284;6
699466,381;7225297,803;2010-08-06 04:25;Mire;100;294;6
699489,0654;7225275,862;2010-08-06 04:27;Mire;111,8033981;298;6
699460,3443;7225291,808;2010-08-06 04:29;Mire;100;281;6
699460,2244;7225232,942;2010-08-06 04:31;Bleav;150;289;6
699452,5767;7225201,88;2010-08-06 04:33;Mix;200;287;6
699461,8045;7225211,815;2010-08-06 04:35;Mix;200;276;6
699476,4889;7225216,529;2010-08-06 04:37;Mix;200;290;6
699486,3362;7225238,239;2010-08-06 04:39;Mire;158,1138763;353;6
699471,9062;7225208,77;2010-08-06 04:41;Mix;200;276;6
699478,2243;7225212,921;2010-08-06 04:43;Mix;200;286;6
699487,0758;7225219,104;2010-08-06 04:45;Mix;206,1552887;313;6
699484,7804;7225218,205;2010-08-06 04:47;Mix;206,1552887;286;6
699470,9967;7225240,932;2010-08-06 04:49;Bleav;150;287;6
699483,6818;7225234,522;2010-08-06 04:51;Mire;158,1138763;257;6
699506,0653;7225261,361;2010-08-06 04:53;Mire;158,1138763;282;6
699526,5528;7225281,367;2010-08-06 04:55;Mire;111,8033981;274;6
699544,3919;7225277,726;2010-08-06 04:57;Young;141,4213562;274;6
699566,3352;7225287,773;2010-08-06 04:59;Young;141,4213562;298;6
699608,1497;7225275,69;2010-08-06 05:01;Young;180,2775574;269;6
699602,0823;7225277,144;2010-08-06 05:03;Young;180,2775574;274;6
699618,2212;7225289,407;2010-08-06 05:05;Young;180,2775574;279;6
699622,5337;7225284,855;2010-08-06 05:07;Young;180,2775574;280;6
699625,6492;7225289,908;2010-08-06 05:09;Young;180,2775574;274;6
699634,2957;7225274,658;2010-08-06 05:11;Young;212,1320343;277;6
699645,4297;7225272,615;2010-08-06 05:13;Young;212,1320343;274;6
699642,0653;7225235,136;2010-08-06 05:15;Mire;250;268;6
699649,1805;7225235,615;2010-08-06 05:17;Mire;250;275;6
699638,6083;7225220,002;2010-08-06 05:19;Mire;282,8427124;275;6
699635,8936;7225222,985;2010-08-06 05:21;Mire;250;281;6
699638,8277;7225233,055;2010-08-06 05:23;Mire;250;300;6
699637,4704;7225232,218;2010-08-06 05:25;Mire;250;290;6
699643,6758;7225233,382;2010-08-06 05:27;Mire;250;280;6
699652,6205;7225235,847;2010-08-06 05:29;Mire;250;298;6
699647,2908;7225231,018;2010-08-06 05:31;Mire;250;302;6
699633,5413;7225215,935;2010-08-06 05:33;Mire;282,8427124;271;6
699643,2999;7225229,631;2010-08-06 05:35;Mire;250;299;6
699635,594;7225232,092;2010-08-06 05:37;Mire;250;283;6
699637,7153;7225244,901;2010-08-06 05:39;Mire;250;279;6
699640,1422;7225246,182;2010-08-06 05:41;Mire;250;297;6
699637,2461;7225244,869;2010-08-06 05:43;Mire;250;288;6
699641,7626;7225252,437;2010-08-06 05:45;Mire;250;302;6
699639,7847;7225230,512;2010-08-06 05:47;Mire;250;292;6
699631,8037;7225246,364;2010-08-06 05:49;Mire;250;322;6
699648,7426;7225237,448;2010-08-06 05:51;Mire;250;287;6
699634,3533;7225199,226;2010-08-06 05:53;Mire;282,8427124;276;6
699633,2932;7225256,895;2010-08-06 05:55;Mire;250;320;6
699640,4856;7225229,442;2010-08-06 05:57;Mire;250;263;6
699644,3253;7225209,771;2010-08-06 05:59;Mire;282,8427124;247;6
699640,7675;7225236,911;2010-08-06 06:01;Mire;250;269;6
699631,4794;7225251,186;2010-08-06 06:03;Mire;250;281;6
699635,4189;7225234,688;2010-08-06 06:05;Mire;250;285;6
699643,0651;7225220,302;2010-08-06 06:07;Mire;250;274;6
699639,6417;7225239,629;2010-08-06 06:09;Mire;250;270;6
699646,3526;7225230,954;2010-08-06 06:11;Mire;250;297;6
699643,3629;7225233,361;2010-08-06 06:13;Mire;250;288;6
699638,4372;7225237,685;2010-08-06 06:15;Mire;250;291;6
699639,2969;7225233,086;2010-08-06 06:17;Mire;250;298;6
699639,516;7225236,826;2010-08-06 06:19;Mire;250;301;6
699642,1125;7225242,589;2010-08-06 06:21;Mire;250;281;6
699634,1681;7225243,916;2010-08-06 06:23;Mire;250;316;6
699648,443;7225241,899;2010-08-06 06:25;Mire;250;258;6
699649,4676;7225222,038;2010-08-06 06:27;Mire;250;262;6
699632,4037;7225228,152;2010-08-06 06:29;Mire;250;276;6
699650,5441;7225229,375;2010-08-06 06:31;Mire;250;252;6
699644,0642;7225241,603;2010-08-06 06:33;Mire;250;274;6
699617,9042;7225233,507;2010-08-06 06:35;Mire;212,1320343;300;6
699604,9306;7225220,899;2010-08-06 06:37;Mire;212,1320343;258;6
699595,091;7225229,362;2010-08-06 06:39;Mire;212,1320343;319;6
699649,5427;7225225,582;2010-08-06 06:41;Mire;250;273;6
699631,4153;7225233,486;2010-08-06 06:43;Mire;250;304;6
699637,8892;7225223,679;2010-08-06 06:45;Mire;250;270;6
699611,5083;7225229,351;2010-08-06 06:47;Mire;212,1320343;278;6
699607,7092;7225240,271;2010-08-06 06:49;Mire;212,1320343;274;6
699609,5863;7225249,71;2010-08-06 06:51;Mire;212,1320343;278;6
699592,4229;7225257,308;2010-08-06 06:53;Mire;212,1320343;276;6
699581,9791;7225250,271;2010-08-06 06:55;Mire;212,1320343;294;6
699587,7569;7225261,277;2010-08-06 06:57;Mire;212,1320343;273;6
699578,0927;7225262,489;2010-08-06 06:59;Mire;180,2775574;288;6
699611,2038;7225254,848;2010-08-06 07:01;Mire;212,1320343;269;6
699633,86;7225309,087;2010-08-06 07:03;Young;212,1320343;280;6
699660,4548;7225287,411;2010-08-06 07:05;Young;212,1320343;303;6
699666,1347;7225287,049;2010-08-06 07:07;Young;212,1320343;285;6
699659,616;7225267,238;2010-08-06 07:09;Mire;250;269;6
699676,6892;7225269,134;2010-08-06 07:11;Mire;250;283;6
699667,779;7225269,651;2010-08-06 07:13;Mire;250;275;6
699672,9512;7225255,844;2010-08-06 07:15;Mire;250;278;6
699676,2415;7225258,301;2010-08-06 07:17;Mire;250;281;6
699680,9441;7225235,149;2010-08-06 07:19;Young;282,8427124;282;6
699636,9194;7225221,751;2010-08-06 07:21;Mire;250;282;6
699541,9612;7225176,237;2010-08-06 07:23;Mire;223,6067963;276;6
699507,8891;7225180,647;2010-08-06 07:25;Mix;206,1552887;289;6
699463,8991;7225206,368;2010-08-06 07:27;Mix;200;291;6
699424,828;7225198,708;2010-08-06 07:29;Young;150;296;6
699388,5121;7225126,788;2010-08-06 07:31;Young;158,1138763;281;6
699311,5518;7225089,199;2010-08-06 07:33;Young;100;297;6
699291,6095;7225086,74;2010-08-06 07:35;Young;100;271;6
699255,5733;7225061,964;2010-08-06 07:37;Young;50;272;6
699266,8832;7225109,849;2010-08-06 07:39;Young;50;271;6
699248,8898;7225157,81;2010-08-06 07:41;Young;50;281;6
699246,6243;7225136,611;2010-08-06 07:43;Young;50;279;6
699258,4827;7225128,468;2010-08-06 07:45;Young;50;280;6
699252,5199;7225121,362;2010-08-06 07:47;Young;50;281;6
699256,7906;7225129,099;2010-08-06 07:49;Young;50;288;6
699252,022;7225133,435;2010-08-06 07:51;Young;50;278;6
699244,8607;7225139,472;2010-08-06 07:53;Young;50;290;6
699254,4168;7225128,195;2010-08-06 07:55;Young;50;270;6
699251,973;7225138,833;2010-08-06 07:57;Young;50;281;6
699257,7939;7225124,697;2010-08-06 07:59;Young;50;278;6
699262,98;7225146,837;2010-08-06 08:01;Young;50;332;6
699254,0233;7225131,707;2010-08-06 08:03;Young;50;279;6
699245,5025;7225127,595;2010-08-06 08:05;Young;50;298;6
699233,6171;7225113,943;2010-08-06 08:07;Young;50;334;6
699250,2701;7225131,455;2010-08-06 08:09;Young;50;278;6
699244,722;7225114,691;2010-08-06 08:11;Young;50;233;6
699245,9853;7225132,098;2010-08-06 08:13;Young;50;277;6
699256,23;7225124,591;2010-08-06 08:15;Young;50;278;6
699251,7581;7225128,016;2010-08-06 08:17;Young;50;283;6
699245,5196;7225150,692;2010-08-06 08:19;Young;50;301;6
699254,7577;7225128,962;2010-08-06 08:21;Young;50;282;6
699257,7008;7225128,415;2010-08-06 08:23;Young;50;279;6
699256,6828;7225136,542;2010-08-06 08:25;Young;50;278;6
699255,3369;7225130,864;2010-08-06 08:27;Young;50;273;6
699249,0331;7225140,498;2010-08-06 08:29;Young;50;295;6
699248,1615;7225127,774;2010-08-06 08:31;Young;50;263;6
699253,9742;7225137,105;2010-08-06 08:33;Young;50;292;6
699250,0812;7225124,923;2010-08-06 08:35;Young;50;273;6
699252,3664;7225135,321;2010-08-06 08:37;Young;50;275;6
699249,0657;7225129,511;2010-08-06 08:39;Young;50;270;6
699253,6484;7225132,613;2010-08-06 08:41;Young;50;263;6
699252,0711;7225128,037;2010-08-06 08:43;Young;50;270;6
699249,4567;7225129,537;2010-08-06 08:45;Young;50;268;6
699252,0843;7225132,508;2010-08-06 08:47;Young;50;278;6
699263,0084;7225090,404;2010-08-06 08:49;Young;50;196;6
699256,3533;7225130,933;2010-08-06 08:51;Young;50;274;6
699253,3038;7225130,727;2010-08-06 08:53;Young;50;278;6
699247,0492;7225134,963;2010-08-06 08:55;Young;50;282;6
699251,7584;7225128,016;2010-08-06 08:57;Young;50;261;6
699252,3671;7225139,977;2010-08-06 09:13;Young;50;290;6
699258,1385;7225126,582;2010-08-06 09:15;Young;50;267;6
699253,3354;7225132,592;2010-08-06 09:17;Young;50;277;6
699248,0809;7225131,307;2010-08-06 09:19;Young;50;262;6
699257,513;7225126,54;2010-08-06 09:21;Young;50;265;6
699256,1986;7225122,727;2010-08-06 09:23;Young;50;262;6
699253,5236;7225134,467;2010-08-06 09:25;Young;50;265;6
699250,8466;7225136,895;2010-08-06 09:27;Young;50;282;6
699248,2689;7225133,183;2010-08-06 09:29;Young;50;266;6
699249,5057;7225124,139;2010-08-06 09:31;Young;50;264;6
699251,5853;7225122,416;2010-08-06 09:33;Young;50;257;6
699253,6523;7225120,879;2010-08-06 09:35;Young;50;262;6
699251,5203;7225126,882;2010-08-06 09:37;Young;50;271;6
699247,6575;7225124,76;2010-08-06 09:39;Young;50;251;6
699252,2057;7225112,028;2010-08-06 09:41;Young;50;251;6
699255,1205;7225128,242;2010-08-06 09:43;Young;50;273;6
699249,569;7225127,869;2010-08-06 09:45;Young;50;261;6
699256,1371;7225128,31;2010-08-06 09:47;Young;50;265;6
699253,3979;7225131,665;2010-08-06 09:49;Young;50;272;6
699250,8957;7225131,497;2010-08-06 09:51;Young;50;270;6
699253,3221;7225128,121;2010-08-06 09:53;Young;50;270;6
699251,7582;7225128,016;2010-08-06 09:55;Young;50;274;6
699255,2116;7225132,718;2010-08-06 09:57;Young;50;305;6
699241,843;7225123,624;2010-08-06 09:59;Young;50;250;6
699248,425;7225133,193;2010-08-06 10:01;Young;50;283;6
699251,4572;7225123,153;2010-08-06 10:03;Young;50;263;6
699252,4586;7225126,945;2010-08-06 10:05;Young;50;274;6
699251,602;7225128,005;2010-08-06 10:07;Young;50;266;6
699254,5731;7225128,205;2010-08-06 10:09;Young;50;276;6
699244,969;7225132,029;2010-08-06 10:11;Young;50;268;6
699258,8735;7225146,002;2010-08-06 10:13;Young;50;316;6
699252,1468;7225131,581;2010-08-06 10:15;Young;50;271;6
699253,8845;7225124,434;2010-08-06 10:17;Young;50;263;6
699247,1429;7225135,9;2010-08-06 10:19;Young;50;307;6
699234,2507;7225164,09;2010-08-06 10:21;Young;50;275;6
699214,7279;7225192,764;2010-08-06 10:23;Mix;0;270;6
699247,8532;7225246,773;2010-08-06 10:25;Coni;0;288;6
699198,9634;7225275,334;2010-08-06 10:27;Coni;50;284;6
699059,4091;7225389,627;2010-08-06 10:29;Coni;206,1552887;280;6
698996,228;7225417,045;2010-08-06 10:31;Coni;254,9509735;280;6
698954,729;7225419,844;2010-08-06 10:33;Coni;304,1381226;286;6
698836,28;7225512,468;2010-08-06 10:35;Coni;427,2001953;285;6
698794,5075;7225677,295;2010-08-06 10:37;Coni;570,0877075;293;6
698591,6288;7225849,938;2010-08-06 10:39;Clear;820,0609741;358;6
698591,4167;7225815,654;2010-08-06 10:41;Coni;790,569397;270;6
698585,4595;7225822,518;2010-08-06 10:43;Clear;820,0609741;273;6
698596,6071;7225858,84;2010-08-06 10:45;Clear;820,0609741;353;6
698589,8852;7225817,413;2010-08-06 10:47;Coni;790,569397;274;6
698596,5601;7225823,262;2010-08-06 10:49;Clear;820,0609741;279;6
698592,3403;7225827,636;2010-08-06 10:51;Clear;820,0609741;293;6
698595,2492;7225812,372;2010-08-06 10:53;Coni;790,569397;262;6
698582,6504;7225836,299;2010-08-06 10:55;Clear;820,0609741;295;6
698588,6368;7225805,596;2010-08-06 10:57;Coni;790,569397;228;6
698594,8245;7225822,215;2010-08-06 10:59;Clear;820,0609741;267;6
698587,7888;7225821,743;2010-08-06 11:01;Clear;820,0609741;272;6
698598,2851;7225837,347;2010-08-06 11:03;Clear;820,0609741;297;6
698591,8395;7225825,74;2010-08-06 11:05;Clear;820,0609741;277;6
698596,118;7225811,126;2010-08-06 11:07;Coni;790,569397;261;6
698602,6561;7225819,015;2010-08-06 11:09;Coni;790,569397;266;6
698607,1024;7225750,399;2010-08-06 11:11;Coni;763,2168579;191;6
698601,0002;7225814,434;2010-08-06 11:13;Coni;790,569397;271;6
698598,3069;7225811,273;2010-08-06 11:15;Coni;790,569397;261;6
698596,061;7225826,023;2010-08-06 11:17;Clear;820,0609741;269;6
698595,7449;7225816,689;2010-08-06 11:19;Coni;790,569397;259;6
698596,7965;7225819,74;2010-08-06 11:21;Coni;790,569397;271;6
698598,6802;7225805,711;2010-08-06 11:23;Coni;790,569397;240;6
698599,3287;7225800,725;2010-08-06 11:25;Coni;790,569397;241;6
698593,872;7225825,876;2010-08-06 11:27;Clear;820,0609741;282;6
698603,518;7225807,339;2010-08-06 11:29;Coni;790,569397;249;6
698595,6238;7225827,856;2010-08-06 11:31;Clear;820,0609741;283;6
698598,1716;7225817,969;2010-08-06 11:33;Coni;790,569397;275;6
698594,2166;7225827,762;2010-08-06 11:35;Clear;820,0609741;288;6
698600,6414;7225816,272;2010-08-06 11:37;Coni;790,569397;266;6
698601,6256;7225822,671;2010-08-06 11:39;Clear;820,0609741;267;6
698595,4959;7225820,397;2010-08-06 11:41;Clear;820,0609741;282;6
698594,1846;7225825,897;2010-08-06 11:43;Clear;820,0609741;290;6
698605,3337;7225813,048;2010-08-06 11:45;Coni;790,569397;256;6
698594,5542;7225811,021;2010-08-06 11:47;Coni;790,569397;281;6
698590,9957;7225810,224;2010-08-06 11:49;Coni;790,569397;266;6
698600,9703;7225809,031;2010-08-06 11:51;Coni;790,569397;249;6
698596,4945;7225814,877;2010-08-06 11:53;Coni;790,569397;269;6
698602,2475;7225813,4;2010-08-06 11:55;Coni;790,569397;267;6
698591,1149;7225810,791;2010-08-06 11:57;Coni;790,569397;256;6
698594,0428;7225813,967;2010-08-06 11:59;Coni;790,569397;261;6
698604,4894;7225822,118;2010-08-06 12:01;Clear;820,0609741;282;6
698598,3919;7225821,709;2010-08-06 12:03;Clear;820,0609741;276;6
698612,9463;7225827,155;2010-08-06 12:05;Clear;820,0609741;290;6
698599,9168;7225809,519;2010-08-06 12:07;Coni;790,569397;239;6
698602,5067;7225837,631;2010-08-06 12:09;Clear;820,0609741;280;6
698599,595;7225827,191;2010-08-06 12:11;Clear;820,0609741;257;6
698594,4037;7225808,59;2010-08-06 12:13;Coni;790,569397;244;6
698597,3278;7225802,453;2010-08-06 12:15;Coni;790,569397;267;6
698594,8566;7225815,884;2010-08-06 12:17;Coni;790,569397;258;6
698598,4986;7225830,657;2010-08-06 12:19;Clear;820,0609741;274;6
698599,2343;7225816,178;2010-08-06 12:21;Coni;790,569397;261;6
698600,6201;7225809,566;2010-08-06 12:23;Coni;790,569397;261;6
698594,1546;7225812,298;2010-08-06 12:25;Coni;790,569397;272;6
698598,0583;7225814,982;2010-08-06 12:27;Coni;790,569397;252;6
698597,5605;7225814,203;2010-08-06 12:29;Coni;790,569397;272;6
698600,2755;7225807,68;2010-08-06 12:31;Coni;790,569397;257;6
698601,2809;7225820,785;2010-08-06 12:33;Clear;820,0609741;268;6
698597,8413;7225820,555;2010-08-06 12:35;Clear;820,0609741;266;6
698599,3444;7225818,048;2010-08-06 12:37;Coni;790,569397;265;6
698599,4724;7225833,702;2010-08-06 12:39;Clear;820,0609741;260;6
698599,4334;7225813,211;2010-08-06 12:41;Coni;790,569397;250;6
698597,2446;7225813,065;2010-08-06 12:43;Coni;790,569397;249;6
698595,8052;7225811,105;2010-08-06 12:45;Coni;790,569397;263;6
698605,0034;7225823,829;2010-08-06 12:47;Clear;820,0609741;249;6
698594,1068;7225817,697;2010-08-06 12:49;Coni;790,569397;263;6
698602,9334;7225807,858;2010-08-06 12:51;Coni;790,569397;260;6
698596,2797;7225808,716;2010-08-06 12:53;Coni;790,569397;260;6
698599,4704;7225829,045;2010-08-06 12:55;Clear;820,0609741;277;6
698600,5597;7225815,149;2010-08-06 12:57;Coni;790,569397;263;6
698595,9829;7225817,822;2010-08-06 12:59;Coni;790,569397;267;6
698600,3109;7225818,858;2010-08-06 13:01;Coni;790,569397;269;6
698605,1437;7225814,712;2010-08-06 13:03;Coni;790,569397;249;6
698606,6146;7225818,536;2010-08-06 13:05;Coni;790,569397;262;6
698605,6874;7225813,631;2010-08-06 13:07;Coni;790,569397;249;6
698600,8759;7225816,288;2010-08-06 13:09;Coni;790,569397;264;6
698594,025;7225816,574;2010-08-06 13:11;Coni;790,569397;266;6
698586,8507;7225813,485;2010-08-06 13:13;Coni;790,569397;268;6
698596,3595;7225821,573;2010-08-06 13:15;Clear;820,0609741;269;6
698605,817;7225809,356;2010-08-06 13:17;Coni;790,569397;254;6
698599,1206;7225813,19;2010-08-06 13:19;Coni;790,569397;261;6
698601,4979;7225815,212;2010-08-06 13:21;Coni;790,569397;250;6
698594,1493;7225814,719;2010-08-06 13:23;Coni;790,569397;267;6
698599,3444;7225818,048;2010-08-06 13:25;Coni;790,569397;263;6
698596,6085;7225817,865;2010-08-06 13:27;Coni;790,569397;250;6
698608,9035;7225800,809;2010-08-06 13:29;Coni;790,569397;229;6
698594,3375;7225816,594;2010-08-06 13:31;Coni;790,569397;279;6
698607,6613;7225807,617;2010-08-06 13:33;Coni;790,569397;246;6
698596,4022;7225818,596;2010-08-06 13:35;Coni;790,569397;262;6
698588,1336;7225815,434;2010-08-06 13:37;Coni;790,569397;255;6
698594,3556;7225813,988;2010-08-06 13:39;Coni;790,569397;254;6
698590,9317;7225822,885;2010-08-06 13:41;Clear;820,0609741;273;6
698592,9341;7225825,813;2010-08-06 13:43;Clear;820,0609741;267;6
698585,9761;7225833,541;2010-08-06 13:45;Clear;820,0609741;308;6
698589,6186;7225823,728;2010-08-06 13:47;Clear;820,0609741;281;6
698584,5582;7225838,289;2010-08-06 13:49;Clear;820,0609741;314;6
698583,2437;7225834,476;2010-08-06 13:51;Clear;820,0609741;301;6
698594,5612;7225829,647;2010-08-06 13:53;Clear;820,0609741;294;6
698595,6234;7225827,856;2010-08-06 13:55;Clear;820,0609741;308;6
698596,5264;7225816,741;2010-08-06 13:57;Coni;790,569397;274;6
698587,4151;7225827,305;2010-08-06 13:59;Clear;820,0609741;310;6
698598,3598;7225836,235;2010-08-06 14:01;Clear;820,0609741;289;6
698593,6198;7225820,271;2010-08-06 14:03;Clear;820,0609741;274;6
698590,5251;7225813,731;2010-08-06 14:05;Coni;790,569397;255;6
698590,5252;7225813,732;2010-08-06 14:07;Coni;790,569397;242;6
698587,6645;7225815,402;2010-08-06 14:09;Coni;790,569397;263;6
698591,9925;7225816,437;2010-08-06 14:11;Coni;790,569397;261;6
698592,1202;7225823,896;2010-08-06 14:13;Clear;820,0609741;283;6
698592,8699;7225822,084;2010-08-06 14:15;Clear;820,0609741;280;6
698592,6212;7225825,792;2010-08-06 14:17;Clear;820,0609741;279;6
698597,4964;7225818,669;2010-08-06 14:19;Coni;790,569397;281;6
698593,1687;7225817,634;2010-08-06 14:21;Coni;790,569397;262;6
698586,3818;7225813,453;2010-08-06 14:23;Coni;790,569397;258;6
698595,5458;7225819,656;2010-08-06 14:25;Coni;790,569397;266;6
698594,2245;7225805,412;2010-08-06 14:27;Coni;790,569397;228;6
698588,2117;7225815,439;2010-08-06 14:29;Coni;790,569397;263;6
698591,4598;7225812,677;2010-08-06 14:31;Coni;790,569397;242;6
698599,4365;7225822,524;2010-08-06 14:33;Clear;820,0609741;285;6
698591,5415;7225813,8;2010-08-06 14:35;Coni;790,569397;245;6
698590,724;7225810,765;2010-08-06 14:37;Coni;790,569397;256;6
698593,8419;7225812,277;2010-08-06 14:39;Coni;790,569397;268;6
698591,2425;7225818,249;2010-08-06 14:41;Coni;790,569397;278;6
698586,3676;7225825,373;2010-08-06 14:43;Clear;820,0609741;257;6
698588,8834;7225813,621;2010-08-06 14:45;Coni;790,569397;255;6
698590,4183;7225821,174;2010-08-06 14:47;Clear;820,0609741;270;6
698590,0273;7225821,148;2010-08-06 14:49;Clear;820,0609741;276;6
698586,6019;7225817,193;2010-08-06 14:51;Coni;790,569397;269;6
698588,743;7225822,738;2010-08-06 14:53;Clear;820,0609741;262;6
698589,1783;7225816,249;2010-08-06 14:55;Coni;790,569397;257;6
698594,1705;7225821,426;2010-08-06 14:57;Clear;820,0609741;278;6
698600,6408;7225832,662;2010-08-06 14:59;Clear;820,0609741;308;6
698589,8214;7225813,684;2010-08-06 15:01;Coni;790,569397;260;6
698591,6334;7225818,276;2010-08-06 15:03;Coni;790,569397;276;6
698586,101;7225815,297;2010-08-06 15:05;Coni;790,569397;262;6
698590,4947;7225824,718;2010-08-06 15:07;Clear;820,0609741;266;6
698594,1066;7225817,697;2010-08-06 15:09;Coni;790,569397;274;6
698591,918;7225817,55;2010-08-06 15:11;Coni;790,569397;257;6
698596,2337;7225802,38;2010-08-06 15:13;Coni;790,569397;242;6
698590,2407;7225814,457;2010-08-06 15:15;Coni;790,569397;261;6
698593,3104;7225829,563;2010-08-06 15:31;Clear;820,0609741;290;6
698599,046;7225814,303;2010-08-06 15:33;Coni;790,569397;259;6
698603,9275;7225874,977;2010-08-06 15:35;Coni;851,4692993;310;6
698594,5544;7225811,021;2010-08-06 15:37;Coni;790,569397;264;6
698589,6809;7225822,801;2010-08-06 15:39;Clear;820,0609741;273;6
698592,5609;7225831,376;2010-08-06 15:41;Clear;820,0609741;279;6
698592,8735;7225831,397;2010-08-06 15:43;Clear;820,0609741;285;6
698598,3741;7225832,511;2010-08-06 15:59;Clear;820,0609741;279;6
698589,9171;7225819,278;2010-08-06 16:01;Coni;790,569397;279;6
698592,5573;7225822,063;2010-08-06 16:03;Clear;820,0609741;277;6
698586,7723;7225821,675;2010-08-06 16:05;Clear;820,0609741;282;6
698590,619;7225822,864;2010-08-06 16:07;Clear;820,0609741;270;6
698590,1518;7225819,294;2010-08-06 16:09;Coni;790,569397;267;6
698589,8356;7225818,155;2010-08-06 16:11;Coni;790,569397;261;6
698589,8038;7225816,291;2010-08-06 16:13;Coni;790,569397;253;6
698587,1135;7225814,247;2010-08-06 16:15;Coni;790,569397;274;6
698593,0586;7225823,959;2010-08-06 16:17;Clear;820,0609741;256;6
698583,3044;7225828,892;2010-08-06 16:19;Clear;820,0609741;276;6
698590,6812;7225821,937;2010-08-06 16:21;Clear;820,0609741;272;6
698589,4446;7225818,129;2010-08-06 16:23;Coni;790,569397;272;6
698591,5092;7225820,13;2010-08-06 16:25;Clear;820,0609741;267;6
698603,2913;7225846,996;2010-08-06 16:28;Clear;820,0609741;326;6
698615,7395;7225853,419;2010-08-06 16:29;Clear;820,0609741;261;6
698622,4538;7225814,197;2010-08-06 16:31;Coni;790,569397;264;6
698619,1221;7225827,57;2010-08-06 16:33;Clear;820,0609741;289;6
698622,2489;7225786,803;2010-08-06 16:35;Coni;790,569397;311;6
698607,2875;7225764,007;2010-08-06 16:37;Coni;763,2168579;293;6
698609,6344;7225744,235;2010-08-06 16:39;Coni;763,2168579;299;6
698606,5375;7225733,038;2010-08-06 16:41;Coni;763,2168579;302;6
698620,5968;7225717,777;2010-08-06 16:43;Coni;738,2411499;303;6
698650,2766;7225645,266;2010-08-06 16:45;Coni;670,8203735;278;6
698707,8001;7225569,78;2010-08-06 16:47;Coni;585,2349854;286;6
698711,7879;7225561,852;2010-08-06 16:49;Coni;585,2349854;258;6
698710,5535;7225538,115;2010-08-06 16:51;Coni;585,2349854;262;6
698733,4705;7225505,567;2010-08-06 16:53;Coni;522,0153198;265;6
698812,069;7225485,884;2010-08-06 16:55;Coni;474,3416443;332;6
698791,8857;7225455,473;2010-08-06 16:57;Coni;460,9772339;281;6
698749,4351;7225337,89;2010-08-06 16:59;Coni;474,3416443;275;6
698749,239;7225350,17;2010-08-06 17:01;Coni;474,3416443;297;6
698828,6453;7225278,762;2010-08-06 17:03;Coni;412,3105774;261;6
698969,4414;7225247,613;2010-08-06 17:05;Coni;254,9509735;267;6
698996,7053;7225165,628;2010-08-06 17:07;Coni;200;310;6
699136,4999;7225123,803;2010-08-06 17:09;Coni;50;274;6
699206,8849;7225110,842;2010-08-06 17:11;Young;0;290;6
699215,0596;7225099,099;2010-08-06 17:13;Young;0;186;6
699244,2525;7225127,511;2010-08-06 17:15;Young;50;224;6
699246,5604;7225145,733;2010-08-06 17:17;Young;50;281;6
699246,9276;7225150,787;2010-08-06 17:19;Young;50;265;6
699238,7675;7225167,001;2010-08-06 17:21;Young;50;276;6
699251,6654;7225149,243;2010-08-06 17:23;Young;50;279;6
699266,1575;7225124,142;2010-08-06 17:25;Young;50;252;6
699253,5367;7225121,43;2010-08-06 17:27;Young;50;265;6
699251,2576;7225126,12;2010-08-06 17:29;Young;50;264;6
699263,7511;7225138,88;2010-08-06 17:31;Young;50;325;6
699257,3249;7225124,665;2010-08-06 17:33;Young;50;265;6
699253,9609;7225132,634;2010-08-06 17:35;Young;50;281;6
699260,2637;7225135,852;2010-08-06 17:37;Young;50;289;6
699250,2701;7225131,455;2010-08-06 17:39;Young;50;278;6
699255,3966;7225115,968;2010-08-06 17:41;Young;50;261;6
699252,9461;7225124,37;2010-08-06 17:43;Young;50;271;6
699260,8899;7225123,042;2010-08-06 17:45;Young;50;284;6
699234,4413;7225114,558;2010-08-06 17:47;Young;50;231;6
699262,0164;7225124,981;2010-08-06 17:49;Young;50;272;6
699254,209;7225119,613;2010-08-06 17:51;Young;50;250;6
699250,8016;7225130,559;2010-08-06 17:53;Young;50;277;6
699246,0504;7225127,632;2010-08-06 17:55;Young;50;258;6
699255,445;7225123,421;2010-08-06 17:57;Young;50;262;6
699253,6464;7225123,3;2010-08-06 17:59;Young;50;273;6
701275,0873;7224572,647;2010-08-07 00:02;Coni;1237,941895;262;7
701274,6812;7224571,688;2010-08-07 00:04;Coni;1237,941895;248;7
701272,1761;7224576,174;2010-08-07 00:06;Coni;1237,941895;278;7
701281,5893;7224577,559;2010-08-07 00:08;Clear;1202,081543;246;7
701283,1359;7224581,389;2010-08-07 00:10;Clear;1202,081543;263;7
701276,1172;7224578,305;2010-08-07 00:12;Coni;1237,941895;258;7
701282,3712;7224577,612;2010-08-07 00:14;Clear;1202,081543;260;7
701280,2289;7224575,604;2010-08-07 00:16;Clear;1202,081543;273;7
701283,1578;7224574,126;2010-08-07 00:18;Clear;1202,081543;269;7
701266,6209;7224574,679;2010-08-07 00:20;Coni;1237,941895;265;7
701284,5829;7224570,498;2010-08-07 00:22;Clear;1202,081543;267;7
